width,height,megapixels,exposure_L,contrast_L,clip_high_pct,clip_low_pct,cast,cast_a,cast_b,colorfulness,tilt_deg,tilt_signed_deg,n_vertical_lines,keystone,sharpness,noise_sigma,graphic_score,file,defects,listing_id,photo_id,badness
331,441,0.145971,41.46928024291992,22.05781936645508,6.88813061308651,0.9946761592741936,5.909777518847853,0.3029655218124389,5.90200662612915,7.217159271240234,0.125,-0.125,24,-4.041189927658663,14.72869890105918,0.2283301575766553,0.0721997571480938,130314316_1954678128.jpg,"buia,sovraesposta,dominante,sfocata,bassa_risoluzione",130314316,1954678128,3.373851101710969
1400,1050,1.47,49.231231689453125,21.75613594055176,0.0593821207682291,1.539738972981771,7.476967923239781,4.711021900177002,5.806145191192627,21.743898391723633,3.958175659179687,3.958175659179687,8,31.31068672696179,409.1000148229456,0.3209927962332539,0.0043652852376302,121195810_1725982480.jpg,"buia,dominante,storta",121195810,1725982480,3.2849025846510913
1151,797,0.917347,29.46278953552246,29.411008834838867,0.353297998942172,8.616889985895627,8.084782448556041,0.4450419843196869,8.072524070739746,11.81059741973877,9.1552734375e-05,9.1552734375e-05,46,0.3059933898374792,1068.6523070746723,0.3458216754298273,0.0081885247708039,130662340_1963067206.jpg,"buia,dominante,bassa_risoluzione",130662340,1963067206,3.274916658586764
1400,1050,1.47,56.463924407958984,15.400612831115724,0.042724609375,1.2217203776041663,9.992671030664871,0.614392876625061,9.97376537322998,11.232911109924316,2.39129638671875,-2.39129638671875,75,-16.817542444550096,79.07293670997024,0.2531590367732287,0.0034192403157552,131378836_1979514900.jpg,"dominante,storta,sfocata",131378836,1979514900,3.2744830703125474
1280,960,1.2288,56.95548629760742,24.915794372558594,0.1393636067708333,0.8928934733072916,9.355182542739676,1.2162857055664062,9.275779724121094,12.442631721496582,3.631759643554687,-3.631759643554687,47,-22.328162170311288,172.84478250854104,0.6734673497927686,0.0141334533691406,130839098_1967114120.jpg,"dominante,storta",130839098,1967114120,3.2599687313880437
1680,1050,1.764,51.93155670166016,19.107280731201172,3.1121826171875,0.1953125,4.429856264137964,2.646648645401001,3.5523059368133545,9.235089302062988,5.4326019287109375,-5.4326019287109375,30,-21.65845317974856,139.66289765117455,0.6916433508596564,0.0350418090820312,131034348_1971655302.jpg,"buia,dominante,storta",131034348,1971655302,3.2360430150091
1400,1050,1.47,41.341033935546875,20.8311824798584,2.5842030843098955,2.7940114339192705,9.007017389110434,3.724919557571411,8.200691223144531,14.907736778259276,2.1198806762695312,-2.1198806762695312,108,15.230640296043548,266.2859618406122,0.6849904727299633,0.0278065999348958,129563902_1936264650.jpg,"buia,dominante,storta",129563902,1936264650,3.230904737902609
1400,1050,1.47,53.24775695800781,17.765085220336914,0.2600351969401041,0.6605784098307292,0.9718491924602972,-0.0835039466619491,0.96825510263443,6.00508451461792,5.5880279541015625,-5.5880279541015625,77,-23.006644171211132,235.64631398353313,0.4814891943498834,0.0030632019042968,131378836_1979515128.jpg,storta,131378836,1979515128,3.2253519694010415
1280,960,1.2288,51.2230110168457,15.58773422241211,0.0,0.1581827799479166,7.988144127757289,1.4198228120803833,7.860950946807861,15.537919044494627,3.5650787353515625,3.5650787353515625,68,-8.717957610765943,103.63738878901574,0.3706505546263996,0.0,130839098_1967114710.jpg,"buia,dominante,storta,sfocata",130839098,1967114710,3.224164274005531
1049,1050,1.10145,21.194047927856445,15.808238983154297,0.0011432926829268,2.121760670731707,4.569928318615571,0.9883909225463868,-4.46176290512085,8.752121925354004,0.00018310546875,-0.00018310546875,4,0.0,256.231914480806,0.4384843140864284,0.0004411204268292,131745792_1988526302.jpg,"buia,dominante",131745792,1988526302,3.223077286868248
